Date,Day,Open,High,Low,Close,utPrice,utOpen,utHigh,utLow,twiiOpen,twiiHigh,twiiLow,twiiClose,tjPrice,tjOpen,tjHigh,tjLow,tnxOpen,tnxHigh,tnxLow,tnxClose,spyOpen,spyHigh,spyLow,spyClose,shcompOpen,shcompHigh,shcompLow,shcompClose,2330Open,2330High,2330Low,2330Close,nasdaqOpen,nasdaqHigh,nasdaqLow,nasdaqClose,n225Open,n225High,n225Low,n225Close,hsiOpen,hsiHigh,hsiLow,hsiClose,hsceOpen,hsceHigh,hsceLow,hsceClose,dowOpen,dowHigh,dowLow,dowClose,daxOpen,daxHigh,daxLow,daxClose,cacOpen,cacHigh,cacLow,cacClose,spyVolume,2330Volume,nasdaqVolume,n225Volume,hsiVolume,dowVolume,daxVolume,utChange %,tjChange %,tw_holiday,twii_holiday,tnx_holiday,spy_holiday,shcomp_holiday,s2330_holiday,nasdaq_holiday,n225_holiday,hsi_holiday,hsce_holiday,dow_holiday,dax_holiday,cac_holiday
2010/3/10,3,7771,7792,7703,7769,31.78,31.8,31.915,31.67,7797.7,7803.27,7736.7,7779.08,2.844,2.82,2.854,2.817,3.721,3.748,3.718,3.72,1140.22,1148.26,1140.09,1145.61,3067.15,3085.994,3034.739,3048.927,61.3,61.4,60.8,46.357,2340.95,2361.66,2340.69,2358.95,10555.85,10588.69,10547.34,10563.92,21293.52,21293.52,21156.09,21208.289,12278.22,12278.22,12182.75,12217.33,10560.13,10601.79,10526.52,10567.33,5882.76,5951.93,5874.75,5936.72,3908.39,3950.64,3902.11,3943.55,5469120000,30540000,2554740000,104800,1257677200,186570000,98407000,-0.11,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/11,4,7800,7808,7731,7758,31.71,31.75,31.9,31.67,7817.59,7818.84,7749.4,7749.66,2.843,2.839,2.855,2.832,3.742,3.752,3.706,3.72,1143.96,1150.24,1138.99,1150.24,3050.644,3070.935,3025.309,3051.282,61.6,61.8,61.2,46.357,2351.11,2368.46,2347.53,2368.46,10627.99,10664.95,10588.86,10664.95,21333.061,21333.061,21059.061,21228.199,12302.19,12302.19,12062.27,12170.04,10560.98,10611.84,10507.17,10611.84,5913.17,5954.55,5906.84,5928.63,3921.26,3946.15,3909.95,3928.95,4669060000,25340000,2256790000,123800,1402218700,150000000,92700100,-0.22,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/12,5,7785,7788,7711,7752,31.752,31.77,31.873,31.68,7773.52,7773.52,7726.09,7748.33,2.842,2.838,2.862,2.828,3.75,3.779,3.685,3.71,1151.71,1153.41,1146.97,1149.99,3051.474,3057.519,3011.971,3013.412,61.4,61.5,60.6,45.904,2376.07,2376.28,2358.08,2367.66,10777.49,10777.49,10699.3,10751.26,21249.801,21260.07,21116.84,21209.74,12184.96,12203.78,12101.8,12173.28,10611.77,10644.95,10594.84,10624.69,5944.57,5989.88,5934.15,5945.11,3933.97,3956.42,3919.07,3927.4,4928160000,67894000,2098780000,206600,1164407200,166140000,119231100,0.13,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/15,1,7756,7758,7631,7655,31.835,31.69,31.86,31.69,7750.87,7766.36,7634.92,7634.92,2.846,2.844,2.856,2.839,3.695,3.731,3.695,3.704,1148.53,1150.98,1141.45,1150.51,3010.722,3013.517,2963.494,2976.939,61.3,61.3,59.8,45.149,2361.92,2367.4,2345.99,2362.21,10802.11,10808.84,10708.97,10751.98,21036.42,21116.5,20964.311,21079.1,12051.45,12053.52,11918.23,11971.49,10623.41,10644.19,10570.51,10642.15,5933.63,5953.19,5898.22,5903.56,3921,3925.86,3889.13,3890.91,4164110000,37911000,1956170000,130700,1143308800,160570000,85800100,0.26,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/16,2,7651,7707,7642,7704,31.79,31.77,31.905,31.71,7671.41,7695.81,7645.17,7695.63,2.838,2.844,2.852,2.826,3.712,3.712,3.646,3.653,1150.83,1160.28,1150.35,1159.46,2974.487,2993.843,2963.438,2992.841,60.1,60.2,59.7,45.073,2367.32,2378.84,2360.67,2378.01,10718.63,10776.52,10716.2,10721.71,21135.789,21196.83,20986.689,21022.93,12014.1,12046.68,11910.97,11940.47,10642.53,10693.99,10621.9,10685.98,5935.19,5991.11,5930.34,5970.99,3914.39,3951.47,3910.81,3938.95,4369770000,29394000,2201880000,106600,1027809600,227410000,96262600,-0.14,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/17,3,7750,7844,7745,7842,31.74,31.73,31.84,31.65,7763.43,7849.38,7762.85,7847.84,2.845,2.835,2.862,2.834,3.64,3.659,3.629,3.642,1159.94,1169.84,1159.94,1166.21,2999.815,3050.757,2994.893,3050.479,60.5,60.9,59.9,45.677,2381.65,2400.09,2381.47,2389.09,10789.24,10864.3,10761.89,10846.98,21183.6,21440.18,21159.43,21384.49,12070.41,12260.33,12049.01,12231.47,10686.36,10767.98,10686.36,10733.67,5999.31,6035.95,5991.21,6024.28,3954.3,3967.51,3943.17,3957.89,4963200000,68876000,2281410000,137700,1612088200,194190000,117454400,-0.16,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/18,4,7837,7922,7818,7849,31.765,31.76,31.845,31.61,7861.27,7922.48,7847.55,7886.34,2.841,2.842,2.856,2.817,3.632,3.68,3.619,3.672,1166.13,1167.77,1161.16,1165.83,3053.158,3063.586,3035.019,3046.089,60.1,60.6,60,45.602,2387.54,2393.87,2383.26,2391.28,10841.71,10845.73,10731.66,10744.03,21429.689,21440.811,21287.369,21330.67,12229.72,12308.72,12190.19,12208.36,10733.44,10784,10728.15,10779.17,6005.29,6039.39,5995.68,6012.31,3936.94,3964.78,3923.26,3938.18,4234510000,70048000,2173060000,130200,1341953000,153280000,100887700,0.08,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/19,5,7850,7884,7826,7867,31.75,31.71,31.845,31.65,7899.01,7899.01,7859.29,7897.91,2.849,2.835,2.859,2.835,3.685,3.71,3.649,3.687,1166.68,1169.2,1155.33,1159.9,3046.749,3069.662,3031.023,3067.75,60,60.3,59.7,45.3,2391.2,2396.92,2364.53,2374.41,10785.88,10826.76,10775.57,10824.72,21359.551,21389,21257.801,21370.82,12256,12275.69,12124.5,12262.36,10780,10819.9,10694.22,10741.98,6031.73,6041.95,5956.65,5982.43,3953.44,3963.53,3906.11,3925.44,5212410000,45829000,3055760000,116300,1347445900,434190000,242229400,-0.05,0.29,0,0,0,0,0,0,0,1,0,0,0,0,0
2010/3/22,1,7830,7840,7745,7803,31.81,31.735,31.87,31.7,7861.9,7872.78,7791.25,7835.98,2.828,2.844,2.86,2.814,3.689,3.695,3.657,3.663,1157.25,1167.82,1152.88,1165.81,3069.66,3083.345,3061.759,3074.576,59.6,59.6,58.8,44.545,2360.35,2401.21,2358,2395.4,10785.88,10826.76,10775.57,10824.72,21120.43,21120.43,20899.689,20933.25,12157.52,12157.52,11976.49,12008.65,10741,10809.85,10695.13,10785.89,5960.85,5987.5,5910.85,5987.5,3908.55,3928,3868.02,3928,4261680000,47044000,2448130000,116300,1572548900,157200000,104197500,0.19,-0.73,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/23,2,7850,7863,7756,7805,31.82,31.87,31.896,31.74,7880.12,7889.04,7804.4,7811.87,2.84,2.823,2.846,2.821,3.661,3.68,3.653,3.68,1166.47,1174.72,1163.83,1174.17,3076.958,3082.965,3051.211,3053.125,59.5,60.1,59.5,44.998,2397.9,2416.51,2390.04,2415.24,10793.05,10817.78,10766.65,10774.15,21070.65,21211.08,20971.561,20987.779,12093.47,12202.83,12000.88,12020.85,10787.18,10893.89,10784.76,10888.83,5987.09,6030.94,5981.35,6017.27,3927.62,3962.2,3926.87,3952.55,4411640000,48107000,2465230000,112500,1253196700,189140000,106650100,0.03,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/24,3,7865,7876,7804,7814,31.848,31.75,31.848,31.72,7875.27,7881.37,7822.71,7822.71,2.898,2.835,2.903,2.832,3.724,3.852,3.724,3.829,1172.7,1173.04,1166.01,1167.72,3058.928,3076.749,3052.213,3056.808,60.1,60.8,60.1,45.753,2406.72,2408.64,2396.92,2398.76,10829.36,10880.62,10769.18,10815.03,21203.5,21205.5,20974.051,21008.619,12185.23,12185.23,11998.79,12048.63,10887.62,10887.84,10825.42,10836.15,6038,6044.64,5964.76,6039,3960.27,3966.96,3907.85,3949.81,4705750000,46973000,2436100000,125500,1282110100,195570000,134221200,0.09,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/25,4,7792,7858,7716,7809,31.84,31.76,31.89,31.76,7824.74,7856.31,7753.51,7838.1,2.908,2.893,2.917,2.875,3.837,3.93,3.833,3.901,1170.03,1180.69,1165.09,1165.73,3051.355,3051.355,3012.308,3019.176,60.9,61.5,60.2,46.432,2415.24,2432.25,2397.36,2397.41,10857.81,10872.45,10808.71,10828.85,20799.051,20800.949,20659.279,20778.551,11931.51,11949.69,11825.78,11902.49,10837.51,10955.48,10834.19,10841.21,6043.84,6139.5,6038.05,6132.95,3951.71,4008.7,3950.95,4000.48,5668900000,62713000,2704870000,123600,1456677500,200330000,137339700,-0.03,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/26,5,7809,7917,7724,7883,31.843,31.87,31.892,31.79,7808.15,7909.41,7770.42,7876.86,2.902,2.903,2.915,2.895,3.882,3.899,3.847,3.855,1167.58,1173.93,1161.48,1166.59,3017.215,3067.707,3009.905,3059.715,61.3,62,60.3,46.81,2406.73,2412.92,2384.69,2395.13,10895.29,11001.59,10889.33,10996.37,20679.65,21126.75,20679.65,21053.109,11794.34,12106.56,11794.34,12050.33,10841.29,10909.38,10816.43,10850.36,6125.87,6135.95,6105.67,6120.05,3990.99,4002.92,3979.87,3988.93,4708420000,77332000,2367930000,142200,1863882000,175490000,107632900,0.01,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/29,1,7912,7966,7885,7956,31.79,31.8,31.89,31.73,7918.95,7961.14,7909.06,7947.45,2.908,2.897,2.923,2.895,3.874,3.886,3.847,3.864,1167.71,1174.85,1167.71,1173.22,3076.048,3130.279,3071.69,3123.798,62,62.3,61.7,46.961,2403.77,2411.18,2398.4,2404.36,10909.98,10990.75,10901.2,10986.47,21148.051,21318.23,21125.91,21237.43,12149.6,12277.82,12143.67,12215.48,10849.23,10916.64,10849.23,10895.86,6150.17,6172.85,6128.21,6156.85,4002.13,4017.64,3971.12,4000.66,4375580000,37464000,1967850000,144700,1394443900,136710000,94108000,-0.17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/30,2,7977,7991,7940,7959,31.76,31.76,31.865,31.7,7992.12,7994.62,7942.47,7962.22,2.919,2.905,2.926,2.892,3.86,3.901,3.86,3.868,1173.75,1177.83,1168.92,1173.27,3123.832,3132.576,3113.767,3128.468,62.4,62.4,61.7,46.961,2406.69,2417.36,2395.8,2410.69,11022.2,11108.82,11003.35,11097.14,21230.529,21450.98,21202.17,21374.789,12250.94,12460.31,12219.57,12414.2,10895.02,10940.22,10866.83,10907.42,6187.64,6203.5,6135.51,6142.45,4018.2,4028.64,3978.87,3987.41,4085000000,29950000,2147270000,153500,1749750800,148810000,113421500,-0.09,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/3/31,3,7946,7970,7895,7908,31.79,31.76,31.88,31.69,7962.91,7974.89,7920.06,7920.06,2.938,2.914,2.951,2.912,3.82,3.853,3.818,3.833,1171.75,1174.56,1165.77,1169.43,3129.574,3130.112,3101.756,3109.105,62.2,62.2,61.5,46.432,2402.98,2415.44,2395.34,2397.96,11138.72,11147.62,11085.55,11089.94,21366.619,21446.801,21230.289,21239.35,12460.65,12516.41,12386.38,12397.59,10907.34,10907.42,10832.83,10856.63,6139.4,6162.18,6108.23,6153.55,3982.15,3998.57,3943.03,3974.01,4484340000,39228000,2368690000,141700,2159444200,197060000,111937500,0.09,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/1,4,7940,8041,7926,8024,31.75,31.73,31.835,31.67,7952.62,8026.06,7952.62,8013.09,2.954,2.933,2.96,2.929,3.859,3.888,3.843,3.859,1171.23,1181.43,1170.69,1178.1,3111.935,3148.344,3111.935,3147.416,61.5,62.5,61.5,46.885,2411.68,2423.43,2383.77,2402.58,11178.92,11272.73,11118.18,11244.4,21390.891,21547.66,21373.16,21537,12546.32,12696.05,12546.32,12696.05,10857.31,10956.39,10857.31,10927.07,6189.38,6238.57,6186.59,6235.56,3996.53,4041.58,3989.83,4034.23,4006870000,54656000,2340270000,166500,2059414400,159520000,94379800,-0.13,0.52,0,0,1,1,0,0,1,0,3,3,1,2,2
2010/4/2,5,8024,8047,8015,8037,31.758,31.71,31.807,31.66,8046.29,8050.99,8021.91,8025.93,2.982,2.948,2.985,2.942,3.859,3.888,3.843,3.859,1171.23,1181.43,1170.69,1178.1,3154.77,3159.598,3141.866,3157.957,62.5,62.5,62.1,47.112,2411.68,2423.43,2383.77,2402.58,11274.18,11313.98,11235.98,11286.09,21390.891,21547.66,21373.16,21537,12546.32,12696.05,12546.32,12696.05,10857.31,10956.39,10857.31,10927.07,6189.38,6238.57,6186.59,6235.56,3996.53,4041.58,3989.83,4034.23,4006870000,17299000,2340270000,150100,2059414400,159520000,94379800,0.03,0.95,1,1,0,0,1,1,0,0,2,2,0,1,1
2010/4/6,2,8071,8142,8062,8095,31.675,31.739,31.765,31.6,8083.03,8128.08,8082.37,8089.65,2.96,2.969,2.981,2.951,3.952,3.98,3.937,3.968,1186.01,1191.8,1182.77,1189.44,3157.96,3177.968,3141.93,3158.681,62.4,63.5,62.4,47.867,2420.33,2443.5,2417.77,2436.81,11350.7,11358.45,11217.25,11282.32,21390.891,21547.66,21373.16,21537,12546.32,12696.05,12546.32,12696.05,10972.49,10987.38,10927.52,10969.99,6235.56,6265.32,6214.18,6252.21,4048.9,4065.07,4026.74,4053.94,4086180000,52921000,2220390000,138000,2059414400,159960000,93393200,-0.05,-0.42,0,0,0,0,0,0,0,0,1,1,0,0,0
2010/4/7,3,8125,8140,8095,8124,31.57,31.67,31.78,31.51,8131.4,8133.45,8091.28,8121.78,2.954,2.955,2.99,2.942,3.947,3.968,3.859,3.863,1188.23,1189.6,1177.25,1182.45,3156.314,3161.081,3132.236,3148.222,63.5,63.5,63.1,47.942,2433.1,2442.27,2418.73,2431.16,11296.31,11350.57,11260.42,11292.83,21537,21935.41,21537,21928.77,12943.45,13001.58,12888.41,12987.82,10961.95,10962.66,10845.45,10897.52,6248.37,6256.4,6208.52,6222.41,4049.25,4052.03,4020.17,4026.97,5101430000,48336000,2984850000,167400,2868746800,187000000,91074400,-0.33,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/8,4,8110,8170,8045,8081,31.565,31.55,31.665,31.49,8106,8149.68,8038.37,8057.6,2.949,2.946,2.963,2.926,3.857,3.898,3.838,3.896,1181.75,1188.55,1175.12,1186.44,3143.451,3143.827,3110.256,3118.709,62.8,63,62.1,47.036,2423.99,2441.12,2413.74,2436.81,11179.67,11232.36,11159.45,11168.2,21836.42,21949.25,21813.35,21867.039,12900.16,12947.2,12826.51,12855.31,10896.99,10949.36,10844.09,10927.07,6199.94,6207.14,6138.02,6171.83,4007.37,4012.1,3952.14,3978.46,4726970000,48530000,2428900000,130200,1712260400,158930000,104473900,-0.02,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/9,5,8077,8105,8046,8099,31.55,31.64,31.66,31.43,8073.52,8094.35,8039.41,8092.03,2.949,2.943,2.976,2.941,3.9,3.927,3.875,3.888,1187.47,1194.66,1187.15,1194.37,3118.926,3146.459,3114.788,3145.347,61.9,63,61.9,47.338,2441.31,2454.12,2432.93,2454.05,11174.62,11204.87,11148.8,11204.34,22014.73,22249.23,21963.779,22208.5,12953.4,13079.03,12891.26,13046.72,10926.92,11000.98,10926.92,10997.35,6226.26,6254.49,6216.6,6249.7,4008.43,4050.54,4008.2,4050.54,4511570000,31569000,2215530000,148400,2129071600,150660000,95227700,-0.05,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/12,1,8158,8168,8086,8126,31.52,31.54,31.63,31.42,8149.76,8152.53,8092.94,8117.75,2.956,2.945,2.97,2.937,3.902,3.904,3.83,3.846,1194.94,1199.2,1194.71,1196.48,3151.888,3156.211,3111.899,3129.263,63.3,63.4,62.8,47.64,2455.4,2463.17,2450.15,2457.87,11300.79,11351.55,11248.57,11251.9,22388.77,22388.77,22131.93,22138.17,13163.7,13163.7,12941.71,12953.45,10996.75,11029.77,10992.21,11005.97,6283.81,6285.03,6223.78,6250.69,4078.38,4082.11,4032.04,4050.5,4607090000,34914000,2161650000,132500,1580086800,153960000,113736900,-0.1,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/13,2,8086,8119,8013,8019,31.55,31.53,31.61,31.47,8090.54,8104.14,8022.94,8029.73,2.953,2.949,2.963,2.928,3.838,3.84,3.801,3.811,1195.94,1199.04,1188.82,1197.3,3129.692,3173.634,3101.483,3161.251,63,63.1,62.1,47.489,2454.95,2467.94,2445.26,2465.99,11202.92,11212.65,11088.48,11161.23,22216.109,22290.67,22008.051,22103.529,12960.34,13032.98,12790.8,12839.85,11006.72,11038.92,10947.77,11019.42,6236.28,6251.46,6199.71,6230.83,4038.73,4058.1,4020.71,4031.99,5403580000,42708000,2665420000,144600,1868202800,183950000,100154400,0.1,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/14,3,8065,8114,8038,8111,31.42,31.51,31.6,31.35,8077.94,8102.38,8040.01,8097.13,2.965,2.948,2.98,2.945,3.836,3.861,3.803,3.855,1198.69,1210.65,1198.69,1210.65,3161.551,3167.658,3145.555,3166.183,63.1,63.8,62.9,48.169,2481.8,2504.86,2480.43,2504.86,11213.46,11270.2,11161.01,11204.9,22183.051,22192.33,22061.77,22121.43,12878.35,12883.52,12757.49,12842.47,11020.7,11125.22,11020.63,11123.11,6269.48,6305.15,6249.92,6278.4,4051.65,4074.29,4046.61,4057.7,5760040000,55548000,3143270000,139400,1302086200,223920000,119609300,-0.41,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/15,4,8153,8196,8130,8162,31.375,31.37,31.48,31.28,8168.11,8190.01,8136.32,8171.94,2.967,2.959,2.987,2.957,3.855,3.89,3.826,3.848,1210.77,1213.92,1208.5,1211.67,3168.139,3181.663,3135.99,3164.966,64.5,64.9,64,48.622,2503.41,2517.82,2502.51,2515.69,11310.07,11316.66,11255.8,11273.79,22265.359,22337.891,22113.211,22157.82,12947.4,13001.89,12782.89,12813.88,11122.96,11154.55,11096.2,11144.57,6286.63,6310.76,6249.74,6291.45,4069.3,4084.69,4036.9,4065.65,5995330000,70894000,2840660000,156800,1459714700,203720000,108953700,-0.14,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/16,5,8147,8155,8070,8102,31.445,31.33,31.456,31.3,8161.85,8162.85,8090.68,8111.57,2.937,2.963,2.972,2.923,3.819,3.84,3.759,3.77,1210.17,1210.17,1186.77,1192.13,3159.672,3159.672,3121.365,3130.302,63.6,63.7,62.9,47.565,2505.38,2510.06,2467.68,2481.26,11230.53,11230.53,11084.72,11102.18,22059.301,22111.99,21788.881,21865.26,12715.53,12749.07,12512.86,12557.4,11143.66,11153.79,10973.92,11018.66,6264.65,6305.4,6162.84,6180.9,4044.89,4086,3976.42,3986.63,8108470000,49654000,2960950000,136800,2496724000,373950000,195883500,0.22,-1.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/19,1,8002,8033,7821,7825,31.495,31.3,31.495,31.3,8003.02,8042.05,7845.77,7854.22,2.936,2.925,2.939,2.908,3.772,3.807,3.768,3.807,1192.06,1197.87,1183.68,1197.52,3096.784,3096.784,2977.774,2980.297,62.5,63.2,62.4,47.263,2477.8,2487.67,2451.72,2480.11,10929.64,10953.9,10878.99,10908.77,21557.779,21582.131,21283.301,21405.17,12346.59,12346.59,12143.38,12253.78,11018.36,11095.3,10977.85,11092.05,6158.6,6190.86,6140.38,6162.44,3964.53,3987.05,3949.08,3970.47,6597740000,66249000,2223650000,133100,2348763400,214850000,133583500,0.16,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/20,2,7880,7911,7825,7877,31.4,31.5,31.51,31.36,7908.11,7923.27,7842.07,7900.42,2.967,2.933,2.972,2.93,3.819,3.823,3.797,3.805,1199.04,1208.58,1199.04,1207.17,2980.081,2998.913,2941.35,2979.533,62.9,63,62.4,47.414,2492.72,2501.25,2480.7,2500.31,10960.11,10999.57,10890.82,10900.68,21519.26,21647.75,21507.471,21623.381,12298.84,12447.25,12298.84,12436.56,11093.11,11146.08,11081.47,11117.06,6193.5,6267.54,6172.57,6264.23,3987.75,4030.04,3970.63,4026.65,5316590000,37426000,2157100000,129600,1422031800,175170000,133489200,-0.3,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/21,3,7950,7998,7923,7980,31.365,31.37,31.467,31.28,7949.96,7998.76,7947.9,7990.53,2.969,2.962,2.985,2.953,3.79,3.792,3.736,3.738,1207.16,1210.99,1198.85,1205.94,2984.618,3034.327,2972.096,3033.278,62.9,63.1,62.3,47.112,2506.61,2510.5,2490.19,2504.61,11031.79,11093.3,11023.88,11090.05,21732.76,21740.641,21475.98,21510.93,12553.43,12553.43,12360.44,12370.98,11116.91,11153.72,11071.34,11124.92,6280.54,6281.38,6229.18,6230.38,4037.39,4037.39,3976.95,3977.67,5724310000,44895000,2715900000,153000,1624158100,188880000,149364800,-0.11,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/22,4,7905,7953,7843,7923,31.405,31.32,31.44,31.3,7948.89,7985.49,7897.14,7978.69,2.978,2.964,2.984,2.949,3.736,3.772,3.713,3.772,1202.52,1210.27,1190.19,1208.67,3021.289,3023.641,2978.458,2999.484,61.8,61.8,60.8,46.508,2483.52,2521.02,2468.26,2519.07,10988.01,10989.62,10866.23,10949.09,21283.93,21471.109,21206.74,21454.939,12187.34,12344.35,12157.78,12330.89,11119.78,11149.86,11016.4,11134.29,6229.23,6286.36,6141.07,6168.72,3969.5,4007.3,3907.43,3924.65,6035780000,90506000,2800840000,144100,1352022600,214700000,174052000,0.13,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/23,5,7951,7983,7937,7959,31.355,31.31,31.47,31.27,8021.71,8030.11,7996.77,8004.89,2.987,2.973,3,2.962,3.803,3.833,3.801,3.817,1207.87,1217.28,1205.1,1217.28,2995.568,3015.633,2966.785,2983.537,61.9,62.4,61.6,46.583,2514.85,2530.15,2507.6,2530.15,10930.9,10967.12,10865.92,10914.46,21385.16,21442.77,21232.15,21244.49,12281.91,12322.79,12143.81,12168.18,11132.18,11205.64,11105.65,11204.28,6192.62,6287.54,6170.39,6259.53,3921.87,3968.5,3907.19,3951.3,5326060000,48869000,2517010000,136800,1306533600,207380000,124506000,-0.16,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/26,1,8077,8162,8070,8146,31.325,31.44,31.46,31.23,8107.22,8168.47,8093.14,8158.14,2.998,2.986,3.018,2.981,3.796,3.823,3.78,3.815,1217.07,1219.8,1211.07,1212.05,2988.077,2996.828,2965.832,2969.503,62.4,63.6,62.4,47.942,2529.85,2535.28,2521.51,2522.95,11039.59,11165.79,11035.66,11165.79,21501.211,21617.85,21489.051,21587.061,12342.03,12417.31,12337.77,12380.71,11205.11,11258.01,11187.65,11205.03,6317.13,6341.52,6299.58,6332.1,3995.26,4017.53,3978.31,3997.39,5647760000,67358000,2491040000,134900,1140597000,191920000,115432400,-0.1,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/27,2,8148,8152,8109,8129,31.345,31.27,31.369,31.21,8174.85,8174.85,8121.14,8146.44,2.966,2.994,3.011,2.951,3.778,3.778,3.676,3.69,1209.92,1211.38,1181.62,1183.71,2962.145,2962.145,2866.342,2907.928,63.5,63.7,63.1,48.093,2512.58,2525.7,2466.53,2471.47,11109.26,11213.45,11108.72,11212.66,21341.48,21383.211,21224.051,21261.789,12214.17,12276.01,12126.46,12171.01,11203.67,11218.86,10973.17,10991.99,6332.4,6333,6159.51,6159.51,3988.87,3995.96,3844.6,3844.6,7454540000,25300000,2864810000,143000,1327490700,263400000,159970800,0.06,-1.08,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/28,3,7961,8059,7920,8036,31.415,31.43,31.485,31.31,7944.7,8092.48,7944.7,8081.55,2.984,2.959,2.992,2.953,3.728,3.776,3.715,3.773,1184.59,1195.05,1181.81,1191.36,2883.167,2916.676,2865.469,2900.331,62.1,62.6,62,46.885,2483.03,2484.15,2456.63,2471.73,11005.51,11008.88,10882.4,10924.79,20853.83,21021.67,20853.83,20949.4,11909.39,12022.12,11909.39,11987.67,10988.87,11078.52,10965.38,11045.27,6141.01,6159.02,6024.01,6084.34,3815.39,3848.15,3749.53,3787,6342310000,72599000,2755190000,179300,1788287200,236760000,241133300,0.22,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
2010/4/29,4,8036,8065,8011,8043,31.322,31.45,31.562,31.3,8105.96,8107.36,8053.02,8054.05,2.991,2.982,3,2.972,3.776,3.78,3.726,3.728,1193.3,1209.36,1193.3,1206.78,2912.196,2928.93,2867.938,2868.432,62.2,62.2,61.6,46.508,2487.33,2513.69,2483.5,2511.92,11005.51,11008.88,10882.4,10924.79,20994.369,21007.561,20763.34,20778.92,12014.55,12051.04,11873.87,11881.4,11045.64,11197.32,11041.64,11167.32,6110.56,6159.41,6073.37,6144.91,3796.44,3857.64,3775.34,3840.62,6059410000,40178000,3069640000,179300,1617080700,194310000,194408800,-0.3,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0
2010/4/30,5,8128,8152,7966,7989,31.325,31.36,31.465,31.25,8116.39,8163.94,7999.28,8004.25,2.987,2.988,3.013,2.981,3.746,3.753,3.655,3.663,1206.77,1207.99,1186.32,1186.69,2867.649,2875.806,2820.949,2870.611,61.8,62.7,61.8,46.659,2509.99,2514.37,2461.09,2461.19,11062.12,11092.52,11035.27,11057.4,20934.07,21121.52,20920.15,21108.59,11989.97,12192.69,11987.41,12181.2,11168.23,11197.93,10999.69,11008.61,6155.57,6205.72,6085.62,6135.7,3829.64,3857.08,3783.95,3816.99,6048260000,43339000,2841130000,156700,2387265600,255130000,196569400,0.01,-0.11,0,0,0,0,1,0,0,3,0,0,0,0,0
2010/5/3,1,7925,8001,7876,7932,31.405,31.335,31.455,31.31,7979.8,8022.45,7916.04,7952.17,3.002,2.985,3.011,2.976,3.695,3.713,3.688,3.705,1188.58,1205.13,1188.58,1202.26,2867.649,2875.806,2820.949,2870.611,62.6,62.6,61.4,46.508,2472.32,2503,2472.32,2498.74,11062.12,11092.52,11035.27,11057.4,20799.789,20886.85,20773.971,20811.359,11990.25,12037.26,11928.28,11944.96,11009.6,11177.67,11009.6,11151.83,6122.76,6190.07,6089.93,6166.92,3796.79,3847.21,3771.96,3828.46,4938050000,22418000,2398370000,156700,1312414100,178080000,112972200,0.26,0.49,0,0,0,0,0,0,0,2,0,0,0,0,0
